user_id,nome,email,estado,data_cadastro
960,Usuario_960,usuario_960@email.com,PE,2026-03-01
961,Usuario_961,usuario_961@email.com,PE,2026-03-25
962,Usuario_962,usuario_962@email.com,RJ,2026-06-11
963,Usuario_963,usuario_963@email.com,SP,2026-01-03
964,Usuario_964,usuario_964@email.com,GO,2025-09-25
965,Usuario_965,usuario_965@email.com,RS,2026-01-03
966,Usuario_966,usuario_966@email.com,MG,2026-03-10
967,Usuario_967,usuario_967@email.com,PR,2025-12-23
968,Usuario_968,usuario_968@email.com,CE,2026-05-01
969,Usuario_969,usuario_969@email.com,SP,2026-08-03
970,Usuario_970,usuario_970@email.com,CE,2026-02-09
971,Usuario_971,usuario_971@email.com,SC,2026-08-05
972,Usuario_972,usuario_972@email.com,RJ,2026-02-06
973,Usuario_973,usuario_973@email.com,RS,2025-11-10
974,Usuario_974,usuario_974@email.com,RJ,2026-06-14
975,Usuario_975,usuario_975@email.com,PE,2025-12-09
976,Usuario_976,usuario_976@email.com,RJ,2026-04-17
977,Usuario_977,usuario_977@email.com,MG,2026-04-03
978,Usuario_978,usuario_978@email.com,PE,2026-07-24
979,Usuario_979,usuario_979@email.com,PR,2026-08-05
980,Usuario_980,usuario_980@email.com,CE,2026-03-31
981,Usuario_981,usuario_981@email.com,PR,2025-10-11
982,Usuario_982,usuario_982@email.com,SC,2026-04-16
983,Usuario_983,usuario_983@email.com,PE,2026-04-11
984,Usuario_984,usuario_984@email.com,PE,2026-01-29
985,Usuario_985,usuario_985@email.com,RS,2025-11-10
986,Usuario_986,usuario_986@email.com,PE,2026-02-08
987,Usuario_987,usuario_987@email.com,CE,2026-06-21
988,Usuario_988,usuario_988@email.com,MG,2025-09-26
989,Usuario_989,usuario_989@email.com,SC,2026-01-30
990,Usuario_990,usuario_990@email.com,RS,2026-03-19
991,Usuario_991,usuario_991@email.com,GO,2026-01-29
992,Usuario_992,usuario_992@email.com,CE,2026-08-24
993,Usuario_993,usuario_993@email.com,MG,2026-03-18
994,Usuario_994,usuario_994@email.com,RJ,2025-11-04
995,Usuario_995,usuario_995@email.com,PR,2026-02-04
996,Usuario_996,usuario_996@email.com,SC,2026-04-27
997,Usuario_997,usuario_997@email.com,BA,2025-10-22
998,Usuario_998,usuario_998@email.com,CE,2026-08-16
999,Usuario_999,usuario_999@email.com,PR,2026-08-07
1000,Usuario_1000,usuario_1000@email.com,SP,2025-10-06
